epiweek,area,nhser_name,age_band,neg,pos,n,S_positive,S_negative,total,n501y
46,Somerset,South West,0-9,9.66666666666667,19.3333333333333,3,2,1,29,0.333333333333333
45,Somerset,South West,0-9,22,0,1,0,1,22,1
44,Somerset,South West,0-9,14,0,1,0,1,14,1
45,Norfolk and Waveney Health and Care Partnership,East of England,0-9,0,38,3,3,0,38,0
49,Cornwall and the Isles of Scilly,South West,0-9,7.33333333333333,3.66666666666667,3,1,2,11,0.666666666666667
48,Cornwall and the Isles of Scilly,South West,0-9,0,10,5,5,0,10,0
47,Cornwall and the Isles of Scilly,South West,0-9,13,13,6,3,3,26,0.5
43,Cornwall and the Isles of Scilly,South West,0-9,0,13,1,1,0,13,0
49,Cambridgeshire and Peterborough,East of England,0-9,26.5,26.5,6,3,3,53,0.5
45,Cambridgeshire and Peterborough,East of England,0-9,0,45,7,7,0,45,0
47,Cambridgeshire and Peterborough,East of England,0-9,0,70,2,2,0,70,0
50,Cambridgeshire and Peterborough,East of England,0-9,18.75,56.25,8,6,2,75,0.25
44,Cambridgeshire and Peterborough,East of England,0-9,0,41,2,2,0,41,0
43,Cambridgeshire and Peterborough,East of England,0-9,0,29,3,3,0,29,0
45,Suffolk and North East Essex,East of England,0-9,0,23,2,2,0,23,0
45,Gloucestershire,South West,0-9,0,23,1,1,0,23,0
48,Suffolk and North East Essex,East of England,0-9,0,25,1,1,0,25,0
49,Shropshire and Telford and Wrekin,Midlands,10-19,1.23333333333333,35.7666666666667,30,29,1,37,0.0333333333333333
45,Shropshire and Telford and Wrekin,Midlands,10-19,4.76363636363636,126.236363636364,55,53,2,131,0.0363636363636364
47,Shropshire and Telford and Wrekin,Midlands,10-19,5.82222222222222,125.177777777778,45,43,2,131,0.0444444444444444
46,Shropshire and Telford and Wrekin,Midlands,10-19,6.1304347826087,134.869565217391,23,22,1,141,0.0434782608695652
43,Shropshire and Telford and Wrekin,Midlands,10-19,2.70731707317073,108.292682926829,41,40,1,111,0.024390243902439
48,Shropshire and Telford and Wrekin,Midlands,10-19,1.74418604651163,73.2558139534884,43,42,1,75,0.0232558139534884
44,Shropshire and Telford and Wrekin,Midlands,10-19,2.25641025641026,85.7435897435897,39,38,1,88,0.0256410256410256
50,Shropshire and Telford and Wrekin,Midlands,10-19,1.15625,35.84375,32,31,1,37,0.03125
49,Sussex and East Surrey,South East,10-19,130.79754601227,74.2024539877301,163,59,104,205,0.638036809815951
47,Sussex and East Surrey,South East,10-19,62,182,122,91,31,244,0.254098360655738
45,Sussex and East Surrey,South East,10-19,13.0519480519481,187.948051948052,77,72,5,201,0.0649350649350649
48,Sussex and East Surrey,South East,10-19,70.7155963302752,93.2844036697248,109,62,47,164,0.431192660550459
50,Sussex and East Surrey,South East,10-19,289.0625,85.9375,288,66,222,375,0.770833333333333
43,Sussex and East Surrey,South East,10-19,4.8955223880597,323.10447761194,67,66,1,328,0.0149253731343284
46,Sussex and East Surrey,South East,10-19,28.3636363636364,231.636363636364,55,49,6,260,0.109090909090909
45,Herefordshire and Worcestershire,Midlands,10-19,6.52941176470588,141.470588235294,68,65,3,148,0.0441176470588235
46,Herefordshire and Worcestershire,Midlands,10-19,0,162,40,40,0,162,0
43,Herefordshire and Worcestershire,Midlands,10-19,4.3,81.7,20,19,1,86,0.05
44,Herefordshire and Worcestershire,Midlands,10-19,3.15384615384615,119.846153846154,39,38,1,123,0.0256410256410256
48,Herefordshire and Worcestershire,Midlands,10-19,0,83,17,17,0,83,0
50,Herefordshire and Worcestershire,Midlands,10-19,1.64285714285714,44.3571428571429,28,27,1,46,0.0357142857142857
47,Herefordshire and Worcestershire,Midlands,10-19,0,134,38,38,0,134,0
49,Herefordshire and Worcestershire,Midlands,10-19,0,41,29,29,0,41,0
49,Kent and Medway,South East,10-19,895.342528735632,113.657471264368,435,49,386,1009,0.88735632183908
45,Kent and Medway,South East,10-19,132,176,63,36,27,308,0.428571428571429
48,Kent and Medway,South East,10-19,646.640138408305,162.359861591696,289,58,231,809,0.799307958477509
50,Kent and Medway,South East,10-19,1428.76337693222,92.2366230677765,841,51,790,1521,0.93935790725327
47,Kent and Medway,South East,10-19,438.679775280899,366.320224719101,178,81,97,805,0.544943820224719
43,Kent and Medway,South East,10-19,28.1020408163265,124.897959183673,49,40,9,153,0.183673469387755
46,Kent and Medway,South East,10-19,237.631578947368,407.368421052632,38,24,14,645,0.368421052631579
49,Greater Manchester Health and Social Care Partnership,North West,10-19,46.2072289156627,517.792771084337,415,381,34,564,0.0819277108433735
45,Greater Manchester Health and Social Care Partnership,North West,10-19,17.5800711743772,1502.41992882562,1124,1111,13,1520,0.0115658362989324
47,Greater Manchester Health and Social Care Partnership,North West,10-19,12.5497630331754,980.450236966825,633,625,8,993,0.0126382306477093
46,Greater Manchester Health and Social Care Partnership,North West,10-19,13.7007616974973,1385.2992383025,919,910,9,1399,0.00979325353645267
43,Greater Manchester Health and Social Care Partnership,North West,10-19,41.9367469879518,1505.06325301205,332,323,9,1547,0.0271084337349398
48,Greater Manchester Health and Social Care Partnership,North West,10-19,19.3536804308797,750.64631956912,557,543,14,770,0.0251346499102334
44,Greater Manchester Health and Social Care Partnership,North West,10-19,26.8485981308411,1341.15140186916,1070,1049,21,1368,0.0196261682242991
50,Greater Manchester Health and Social Care Partnership,North West,10-19,48.1016949152542,553.898305084746,413,380,33,602,0.0799031476997579
49,Cheshire and Merseyside,North West,10-19,5.5531914893617,255.446808510638,188,184,4,261,0.0212765957446809
45,Cheshire and Merseyside,North West,10-19,0,557,400,400,0,557,0
47,Cheshire and Merseyside,North West,10-19,4.92708333333333,468.072916666667,288,285,3,473,0.0104166666666667
46,Cheshire and Merseyside,North West,10-19,9.67696629213483,679.323033707865,356,351,5,689,0.0140449438202247
43,Cheshire and Merseyside,North West,10-19,24.438202247191,845.561797752809,178,173,5,870,0.0280898876404494
48,Cheshire and Merseyside,North West,10-19,1.40434782608696,321.595652173913,230,229,1,323,0.00434782608695652
44,Cheshire and Merseyside,North West,10-19,2.99019607843137,607.009803921569,408,406,2,610,0.00490196078431373
50,Cheshire and Merseyside,North West,10-19,18.8121546961326,208.187845303867,181,166,15,227,0.0828729281767956
49,South West London Health and Care Partnership,London,10-19,355.912408759124,196.087591240876,411,146,265,552,0.644768856447689
45,South West London Health and Care Partnership,London,10-19,9.82352941176471,157.176470588235,51,48,3,167,0.0588235294117647
48,South West London Health and Care Partnership,London,10-19,248.671428571429,163.328571428571,280,111,169,412,0.603571428571429
47,South West London Health and Care Partnership,London,10-19,81.985401459854,206.014598540146,137,98,39,288,0.284671532846715
50,South West London Health and Care Partnership,London,10-19,550.138211382114,234.861788617886,615,184,431,785,0.700813008130081
46,South West London Health and Care Partnership,London,10-19,30.6923076923077,235.307692307692,26,23,3,266,0.115384615384615
43,South West London Health and Care Partnership,London,10-19,14.1030927835052,213.896907216495,97,91,6,228,0.0618556701030928
49,Frimley Health,South East,10-19,202.468085106383,109.531914893617,282,99,183,312,0.648936170212766
45,Frimley Health,South East,10-19,4.41509433962264,229.584905660377,53,52,1,234,0.0188679245283019
43,Frimley Health,South East,10-19,17.6153846153846,211.384615384615,78,72,6,229,0.0769230769230769
47,Frimley Health,South East,10-19,73.7481481481481,188.251851851852,135,97,38,262,0.281481481481481
50,Frimley Health,South East,10-19,205.059523809524,119.940476190476,252,93,159,325,0.630952380952381
48,Frimley Health,South East,10-19,117.321428571429,174.678571428571,224,134,90,292,0.401785714285714
44,Frimley Health,South East,10-19,0,158,3,3,0,158,0
46,Frimley Health,South East,10-19,14.75,221.25,32,30,2,236,0.0625
49,Healthier Lancashire and South Cumbria,North West,10-19,10.010752688172,255.989247311828,186,179,7,266,0.0376344086021505
45,Healthier Lancashire and South Cumbria,North West,10-19,9.80668257756563,577.193317422434,419,412,7,587,0.0167064439140811
43,Healthier Lancashire and South Cumbria,North West,10-19,28.7908496732026,852.209150326797,153,148,5,881,0.0326797385620915
48,Healthier Lancashire and South Cumbria,North West,10-19,8.18181818181818,396.818181818182,297,291,6,405,0.0202020202020202
44,Healthier Lancashire and South Cumbria,North West,10-19,2.8394495412844,616.160550458716,436,434,2,619,0.00458715596330275
46,Healthier Lancashire and South Cumbria,North West,10-19,5.12173913043478,583.878260869565,345,342,3,589,0.00869565217391304
50,Healthier Lancashire and South Cumbria,North West,10-19,56.0606060606061,293.939393939394,231,194,37,350,0.16017316017316
47,Healthier Lancashire and South Cumbria,North West,10-19,1.88028169014085,532.119718309859,284,283,1,534,0.00352112676056338
49,Staffordshire and Stoke on Trent,Midlands,10-19,11.6742857142857,215.325714285714,175,166,9,227,0.0514285714285714
45,Staffordshire and Stoke on Trent,Midlands,10-19,14.4274809160305,363.572519083969,131,126,5,378,0.0381679389312977
47,Staffordshire and Stoke on Trent,Midlands,10-19,20.2352941176471,452.764705882353,187,179,8,473,0.0427807486631016
46,Staffordshire and Stoke on Trent,Midlands,10-19,6.875,488.125,72,71,1,495,0.0138888888888889
43,Staffordshire and Stoke on Trent,Midlands,10-19,0,254,56,56,0,254,0
48,Staffordshire and Stoke on Trent,Midlands,10-19,9.35754189944134,325.642458100559,179,174,5,335,0.0279329608938547
44,Staffordshire and Stoke on Trent,Midlands,10-19,5.93220338983051,344.067796610169,118,116,2,350,0.0169491525423729
50,Staffordshire and Stoke on Trent,Midlands,10-19,31.3970588235294,273.602941176471,204,183,21,305,0.102941176470588
49,Coventry and Warwickshire,Midlands,10-19,10.680412371134,137.319587628866,97,90,7,148,0.0721649484536082
45,Coventry and Warwickshire,Midlands,10-19,2.14851485148515,214.851485148515,101,100,1,217,0.0099009900990099
47,Coventry and Warwickshire,Midlands,10-19,2.88679245283019,303.11320754717,106,105,1,306,0.00943396226415094
46,Coventry and Warwickshire,Midlands,10-19,0,314,55,55,0,314,0
43,Coventry and Warwickshire,Midlands,10-19,0,247,69,69,0,247,0
48,Coventry and Warwickshire,Midlands,10-19,0,241,79,79,0,241,0
44,Coventry and Warwickshire,Midlands,10-19,0,207,70,70,0,207,0
50,Coventry and Warwickshire,Midlands,10-19,54.1954887218045,157.804511278195,133,99,34,212,0.255639097744361
49,Hertfordshire and West Essex,East of England,10-19,217.803278688525,237.196721311475,305,159,146,455,0.478688524590164
45,Hertfordshire and West Essex,East of England,10-19,8.14864864864865,192.851351351351,74,71,3,201,0.0405405405405405
47,Hertfordshire and West Essex,East of England,10-19,25.6030534351145,232.396946564885,131,118,13,258,0.099236641221374
48,Hertfordshire and West Essex,East of England,10-19,88.5849056603774,224.415094339623,159,114,45,313,0.283018867924528
50,Hertfordshire and West Essex,East of England,10-19,371.342245989305,214.657754010695,374,137,237,586,0.633689839572192
43,Hertfordshire and West Essex,East of England,10-19,12.0138888888889,160.986111111111,72,67,5,173,0.0694444444444444
49,North West London Health and Care Partnership,London,10-19,188.483516483516,323.516483516484,364,230,134,512,0.368131868131868
47,North West London Health and Care Partnership,London,10-19,34.9285714285714,454.071428571429,168,156,12,489,0.0714285714285714
43,North West London Health and Care Partnership,London,10-19,40.2416666666667,398.758333333333,120,109,11,439,0.0916666666666667
45,North West London Health and Care Partnership,London,10-19,26.7415730337079,313.258426966292,89,82,7,340,0.0786516853932584
48,North West London Health and Care Partnership,London,10-19,86.8464566929134,300.153543307087,254,197,57,387,0.224409448818898
44,North West London Health and Care Partnership,London,10-19,0,311,7,7,0,311,0
50,North West London Health and Care Partnership,London,10-19,367.837623762376,341.162376237624,505,243,262,709,0.518811881188119
46,North West London Health and Care Partnership,London,10-19,38.8571428571429,437.142857142857,49,45,4,476,0.0816326530612245
49,Mid and South Essex,East of England,10-19,286.331775700935,188.668224299065,214,85,129,475,0.602803738317757
45,Mid and South Essex,East of England,10-19,11,99,30,27,3,110,0.1
47,Mid and South Essex,East of England,10-19,111.625,170.375,96,58,38,282,0.395833333333333
48,Mid and South Essex,East of England,10-19,172.5,92.5,106,37,69,265,0.650943396226415
50,Mid and South Essex,East of England,10-19,799.25,212.75,528,111,417,1012,0.789772727272727
43,Mid and South Essex,East of England,10-19,5.47169811320755,139.528301886792,53,51,2,145,0.0377358490566038
46,Mid and South Essex,East of England,10-19,58.9090909090909,157.090909090909,11,8,3,216,0.272727272727273
49,"Buckinghamshire, Oxfordshire and Berkshire West",South East,10-19,75.9263803680982,145.073619631902,163,107,56,221,0.343558282208589
46,"Buckinghamshire, Oxfordshire and Berkshire West",South East,10-19,7.54054054054054,271.459459459459,37,36,1,279,0.027027027027027
45,"Buckinghamshire, Oxfordshire and Berkshire West",South East,10-19,5.45833333333333,256.541666666667,96,94,2,262,0.0208333333333333
48,"Buckinghamshire, Oxfordshire and Berkshire West",South East,10-19,60.4017857142857,144.598214285714,112,79,33,205,0.294642857142857
43,"Buckinghamshire, Oxfordshire and Berkshire West",South East,10-19,0,282,69,69,0,282,0
50,"Buckinghamshire, Oxfordshire and Berkshire West",South East,10-19,189.972508591065,232.027491408935,291,160,131,422,0.450171821305842
47,"Buckinghamshire, Oxfordshire and Berkshire West",South East,10-19,29.6428571428571,219.357142857143,126,111,15,249,0.119047619047619
44,"Buckinghamshire, Oxfordshire and Berkshire West",South East,10-19,0,227,18,18,0,227,0
49,Norfolk and Waveney Health and Care Partnership,East of England,10-19,51.2,44.8,15,7,8,96,0.533333333333333
47,Norfolk and Waveney Health and Care Partnership,East of England,10-19,0,142,2,2,0,142,0
45,Norfolk and Waveney Health and Care Partnership,East of England,10-19,0,88,11,11,0,88,0
50,Norfolk and Waveney Health and Care Partnership,East of England,10-19,55.5,92.5,8,5,3,148,0.375
43,Norfolk and Waveney Health and Care Partnership,East of England,10-19,0,83,12,12,0,83,0
49,Nottingham and Nottinghamshire Health and Care,Midlands,10-19,10.8529411764706,153.147058823529,136,127,9,164,0.0661764705882353
45,Nottingham and Nottinghamshire Health and Care,Midlands,10-19,0,257,29,29,0,257,0
47,Nottingham and Nottinghamshire Health and Care,Midlands,10-19,4.64077669902913,234.359223300971,103,101,2,239,0.0194174757281553
44,Nottingham and Nottinghamshire Health and Care,Midlands,10-19,10.3793103448276,290.620689655172,29,28,1,301,0.0344827586206897
50,Nottingham and Nottinghamshire Health and Care,Midlands,10-19,36.0816326530612,167.918367346939,147,121,26,204,0.17687074829932
43,Nottingham and Nottinghamshire Health and Care,Midlands,10-19,0,426,18,18,0,426,0
48,Nottingham and Nottinghamshire Health and Care,Midlands,10-19,4.23664122137405,180.763358778626,131,128,3,185,0.0229007633587786
49,"Bristol, North Somerset and South Gloucestershire",South West,10-19,28.4,113.6,55,44,11,142,0.2
47,"Bristol, North Somerset and South Gloucestershire",South West,10-19,4.49315068493151,323.506849315069,73,72,1,328,0.0136986301369863
46,"Bristol, North Somerset and South Gloucestershire",South West,10-19,19.0384615384615,376.961538461538,104,99,5,396,0.0480769230769231
48,"Bristol, North Somerset and South Gloucestershire",South West,10-19,32.037037037037,140.962962962963,81,66,15,173,0.185185185185185
43,"Bristol, North Somerset and South Gloucestershire",South West,10-19,19.3103448275862,540.689655172414,29,28,1,560,0.0344827586206897
45,"Bristol, North Somerset and South Gloucestershire",South West,10-19,0,461,14,14,0,461,0
44,"Bristol, North Somerset and South Gloucestershire",South West,10-19,19.7272727272727,414.272727272727,22,21,1,434,0.0454545454545455
50,"Bristol, North Somerset and South Gloucestershire",South West,10-19,66.1694915254237,55.8305084745763,59,27,32,122,0.542372881355932
49,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,10-19,55.7549019607843,461.245098039216,102,91,11,517,0.107843137254902
47,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,10-19,13.5444444444444,1205.45555555556,180,178,2,1219,0.0111111111111111
43,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,10-19,27.6363636363636,1036.36363636364,231,225,6,1064,0.025974025974026
45,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,10-19,11.8108108108108,1299.18918918919,111,110,1,1311,0.00900900900900901
48,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,10-19,9.77777777777778,738.222222222222,153,151,2,748,0.0130718954248366
44,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,10-19,40.1412429378531,974.858757062147,354,340,14,1015,0.0395480225988701
50,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,10-19,28.6111111111111,486.388888888889,90,85,5,515,0.0555555555555556
46,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,10-19,50.7636363636364,1345.23636363636,55,53,2,1396,0.0363636363636364
49,North London Partners in Health and Care,London,10-19,265.348314606742,226.651685393258,267,123,144,492,0.539325842696629
45,North London Partners in Health and Care,London,10-19,3.30508474576271,191.694915254237,59,58,1,195,0.0169491525423729
47,North London Partners in Health and Care,London,10-19,46.6875,202.3125,64,52,12,249,0.1875
